Year,Month,Day,sales
2017,8,20,9.461538461538462
2017,8,20,14.923076923076923
2017,8,20,1649.225143333333
2017,8,20,122.81107646153845
2017,8,20,923.7036333333334
2017,8,20,67.5
2017,8,20,36.61892303846154
2017,8,21,8.307692307692308
2017,8,21,0.38461538461538464
2017,8,21,13.0
2017,8,21,3047.0
2017,8,21,0.0
2017,8,21,82.0
2017,8,21,10.076923076923077
2017,8,21,959.0
2017,8,21,1184.5
2017,8,21,208.502
2017,8,21,293.0
2017,8,21,38.5
2017,8,21,6830.556
2017,8,21,32.07692307692308
2017,8,21,2.0
2017,8,21,13.0
2017,8,21,12.833333333333334
2017,8,21,0.23076923076923078
2017,8,21,341.3333333333333
2017,8,21,11.0
2017,8,21,2.75
2017,8,21,9.0
2017,8,21,124.5
2017,8,21,11.076923076923077
2017,8,21,474.63646492307697
2017,8,21,283.0
2017,8,21,9.461538461538462
2017,8,21,14.923076923076923
2017,8,21,1649.225143333333
2017,8,21,122.81107646153845
2017,8,21,806.571
2017,8,21,86.0
2017,8,21,36.61892303846154
2017,8,22,8.307692307692308
2017,8,22,0.38461538461538464
2017,8,22,2.5
2017,8,22,2248.0
2017,8,22,0.0
2017,8,22,650.7043333333334
2017,8,22,10.076923076923077
2017,8,22,732.0
2017,8,22,659.0
2017,8,22,208.502
2017,8,22,112.25
2017,8,22,77.5
2017,8,22,6830.556
2017,8,22,35.53846153846154
2017,8,22,1.4615384615384615
2017,8,22,68.5
2017,8,22,129.85714285714286
2017,8,22,0.38461538461538464
2017,8,22,341.3333333333333
2017,8,22,13.875
2017,8,22,3.0
2017,8,22,23.0
2017,8,22,39.666666666666664
2017,8,22,12.23076923076923
2017,8,22,487.44553846153843
2017,8,22,530.0
2017,8,22,10.23076923076923
2017,8,22,14.923076923076923
2017,8,22,391.513
2017,8,22,138.94600018181816
2017,8,22,3146.355
2017,8,22,67.5
2017,8,22,36.61892303846154
2017,8,23,8.307692307692308
2017,8,23,0.15384615384615385
2017,8,23,2.5
2017,8,23,2716.0
2017,8,23,0.0
2017,8,23,606.0
2017,8,23,14.461538461538462
2017,8,23,959.0
2017,8,23,568.0
2017,8,23,596.264
2017,8,23,42.0
2017,8,23,77.5
2017,8,23,13281.0
2017,8,23,35.53846153846154
2017,8,23,1.4615384615384615
2017,8,23,9.0
2017,8,23,25.333333333333332
2017,8,23,0.38461538461538464
2017,8,23,448.0
2017,8,23,13.875
2017,8,23,2.0
2017,8,23,17.0
2017,8,23,39.666666666666664
2017,8,23,12.23076923076923
2017,8,23,487.44553846153843
2017,8,23,490.3333333333333
2017,8,23,10.23076923076923
2017,8,23,14.923076923076923
2017,8,23,165.78949999999998
2017,8,23,138.94600018181816
2017,8,23,492.258
2017,8,23,98.0
2017,8,23,8.991999999999999
2017,8,24,7.615384615384615
2017,8,24,0.07692307692307693
2017,8,24,10.857142857142858
2017,8,24,9518.0
2017,8,24,0.0
2017,8,24,416.081
2017,8,24,13.0
2017,8,24,991.0
2017,8,24,208.0
2017,8,24,354.42
2017,8,24,112.25
2017,8,24,22.0
2017,8,24,6830.556
2017,8,24,30.428571428571427
2017,8,24,1.4615384615384615
2017,8,24,61.4
2017,8,24,53.714285714285715
2017,8,24,0.8461538461538461
2017,8,24,365.5
2017,8,24,11.0
2017,8,24,17.545454545454547
2017,8,24,9.75
2017,8,24,31.5
2017,8,24,8.615384615384615
2017,8,24,303.168
2017,8,24,414.0
2017,8,24,9.461538461538462
2017,8,24,13.5
2017,8,24,165.78949999999998
2017,8,24,122.81107646153845
2017,8,24,568.017
2017,8,24,57.0
2017,8,24,38.06261553846154
2017,8,25,8.307692307692308
2017,8,25,0.15384615384615385
2017,8,25,10.714285714285714
2017,8,25,2374.0
2017,8,25,0.0
2017,8,25,1227.2956666666666
2017,8,25,14.384615384615385
2017,8,25,2073.0
2017,8,25,234.0
2017,8,25,143.225
2017,8,25,112.25
2017,8,25,77.5
2017,8,25,11904.289499999999
2017,8,25,30.428571428571427
2017,8,25,1.4615384615384615
2017,8,25,68.5
2017,8,25,18.428571428571427
2017,8,25,0.38461538461538464
2017,8,25,341.3333333333333
2017,8,25,13.875
2017,8,25,23.53846153846154
2017,8,25,8.0
2017,8,25,37.0
2017,8,25,11.153846153846153
2017,8,25,487.44553846153843
2017,8,25,530.0
2017,8,25,10.23076923076923
2017,8,25,14.923076923076923
2017,8,25,169.418
2017,8,25,44.478
2017,8,25,492.258
2017,8,25,45.5
2017,8,25,36.61892303846154
2017,8,26,8.307692307692308
2017,8,26,0.07692307692307693
2017,8,26,8.714285714285714
2017,8,26,7476.0
2017,8,26,0.23076923076923078
2017,8,26,726.4195
2017,8,26,15.4
2017,8,26,1974.0
2017,8,26,241.0
2017,8,26,253.5253333333333
2017,8,26,112.25
2017,8,26,164.739
2017,8,26,6830.556
2017,8,26,13.75
2017,8,26,1.4615384615384615
2017,8,26,14.5
2017,8,26,18.0
2017,8,26,0.38461538461538464
2017,8,26,341.3333333333333
2017,8,26,11.0
2017,8,26,23.53846153846154
2017,8,26,2.2
2017,8,26,97.0
2017,8,26,8.615384615384615
2017,8,26,664.274502
2017,8,26,414.0
2017,8,26,5.625
2017,8,26,12.923076923076923
2017,8,26,757.690606
2017,8,26,122.81107646153845
2017,8,26,2251.577
2017,8,26,65.0
2017,8,26,28.0325
2017,8,27,8.846153846153847
2017,8,27,0.07692307692307693
2017,8,27,8.714285714285714
2017,8,27,2374.0
2017,8,27,0.23076923076923078
2017,8,27,979.0
2017,8,27,26.666666666666668
2017,8,27,1607.0
2017,8,27,241.0
2017,8,27,562.0
2017,8,27,112.25
2017,8,27,26.0
2017,8,27,8493.0
2017,8,27,31.0
2017,8,27,1.4615384615384615
2017,8,27,175.0
2017,8,27,60.166666666666664
2017,8,27,0.38461538461538464
2017,8,27,593.6666666666666
2017,8,27,11.0
2017,8,27,23.53846153846154
2017,8,27,23.0
2017,8,27,37.0
2017,8,27,8.615384615384615
2017,8,27,513.3367692307692
2017,8,27,799.0
2017,8,27,9.0
2017,8,27,12.923076923076923
2017,8,27,757.690606
2017,8,27,122.81107646153845
2017,8,27,463.75750000000005
2017,8,27,228.0
2017,8,27,59.89044488888889
2017,8,28,9.307692307692308
2017,8,28,0.23076923076923078
2017,8,28,13.916666666666666
2017,8,28,1040.0
2017,8,28,0.23076923076923078
2017,8,28,726.4195
2017,8,28,15.0
2017,8,28,1607.0
2017,8,28,241.0
2017,8,28,405.24299999999994
2017,8,28,293.0
2017,8,28,26.0
2017,8,28,11789.5
2017,8,28,27.0
2017,8,28,1.4615384615384615
2017,8,28,175.0
2017,8,28,56.42857142857143
2017,8,28,0.38461538461538464
2017,8,28,448.0
2017,8,28,11.0
2017,8,28,23.53846153846154
2017,8,28,8.0
2017,8,28,37.0
2017,8,28,7.076923076923077
2017,8,28,513.3367692307692
2017,8,28,799.0
2017,8,28,10.5
2017,8,28,12.923076923076923
2017,8,28,265.50543
2017,8,28,134.34924991666668
2017,8,28,463.75750000000005
2017,8,28,70.0
2017,8,28,59.89044488888889
2017,8,29,9.307692307692308
2017,8,29,0.23076923076923078
2017,8,29,8.714285714285714
2017,8,29,2220.0
2017,8,29,0.23076923076923078
2017,8,29,726.4195
2017,8,29,15.0
2017,8,29,1299.0
2017,8,29,241.0
2017,8,29,405.24299999999994
2017,8,29,112.25
2017,8,29,26.0
2017,8,29,6479.0
2017,8,29,27.0
2017,8,29,1.4615384615384615
2017,8,29,175.0
2017,8,29,46.375
2017,8,29,0.38461538461538464
2017,8,29,448.0
2017,8,29,11.0
2017,8,29,4.0
2017,8,29,8.0
2017,8,29,78.0
2017,8,29,7.076923076923077
2017,8,29,513.3367692307692
2017,8,29,403.0
2017,8,29,11.1
2017,8,29,12.923076923076923
2017,8,29,757.690606
2017,8,29,134.34924991666668
2017,8,29,3146.355
2017,8,29,144.0
2017,8,29,69.57888944444443
2017,8,30,8.076923076923077
2017,8,30,0.0
2017,8,30,6.0
2017,8,30,2454.5
2017,8,30,0.15384615384615385
2017,8,30,726.4195
2017,8,30,15.0
2017,8,30,2543.0
2017,8,30,1177.0
2017,8,30,121.789
2017,8,30,112.25
2017,8,30,68.5615
2017,8,30,2932.234
2017,8,30,27.0
2017,8,30,1.4615384615384615
2017,8,30,14.5
2017,8,30,75.33333333333333
2017,8,30,0.3076923076923077
2017,8,30,341.3333333333333
2017,8,30,14.692307692307692
2017,8,30,23.53846153846154
2017,8,30,8.0
2017,8,30,25.5
2017,8,30,12.76923076923077
2017,8,30,216.07200666666665
2017,8,30,598.0
2017,8,30,10.9
2017,8,30,15.692307692307692
2017,8,30,757.690606
2017,8,30,134.34924991666668
2017,8,30,463.75750000000005
2017,8,30,22.0
2017,8,30,59.89044488888889
2017,8,31,9.307692307692308
2017,8,31,0.0
2017,8,31,1.0
2017,8,31,1306.0
2017,8,31,0.07692307692307693
2017,8,31,416.081
2017,8,31,13.5
2017,8,31,2625.5
2017,8,31,234.0
2017,8,31,728.468
2017,8,31,112.25
2017,8,31,150.4453
2017,8,31,2461.531
2017,8,31,26.375
2017,8,31,1.4615384615384615
2017,8,31,2.0
2017,8,31,46.375
2017,8,31,0.5384615384615384
2017,8,31,448.0
2017,8,31,11.0
2017,8,31,23.53846153846154
2017,8,31,8.0
2017,8,31,24.0
2017,8,31,8.307692307692308
2017,8,31,241.76
2017,8,31,283.0
2017,8,31,10.9
2017,8,31,16.53846153846154
2017,8,31,476.0931999999999
2017,8,31,134.34924991666668
2017,8,31,307.516
2017,8,31,78.0
2017,8,31,43.08746153846154
2017,8,16,3.0
2017,8,16,0.0
2017,8,16,2.0
2017,8,16,3525.0
2017,8,16,0.0
2017,8,16,294.0
2017,8,16,1.0
2017,8,16,1644.0
2017,8,16,607.0
2017,8,16,296.0
2017,8,16,57.0
2017,8,16,40.0
2017,8,16,4492.0
2017,8,16,62.0
2017,8,16,0.0
2017,8,16,7.0
2017,8,16,7.0
2017,8,16,1.0
2017,8,16,150.0
2017,8,16,8.0
2017,8,16,151.697
2017,8,16,5.0
2017,8,16,105.0
2017,8,16,2.0
2017,8,16,133.803
2017,8,16,170.0
2017,8,16,2.0
2017,8,16,7.0
2017,8,16,61.447
2017,8,16,27.0
2017,8,16,4434.227
2017,8,16,115.85
2017,8,16,3.0
2017,8,17,3.0
2017,8,17,0.0
2017,8,17,5.0
2017,8,17,2190.0
2017,8,17,0.0
2017,8,17,125.0
2017,8,17,1.0
2017,8,17,591.0
2017,8,17,373.0
2017,8,17,426.0
2017,8,17,57.0
2017,8,17,24.886
2017,8,17,2525.0
2017,8,17,36.0
2017,8,17,0.0
2017,8,17,21.0
2017,8,17,12.0
2017,8,17,1.0
2017,8,17,190.0
2017,8,17,11.0
2017,8,17,0.0
2017,8,17,9.0
2017,8,17,31.0
2017,8,17,2.0
2017,8,17,119.92
2017,8,17,128.0
2017,8,17,0.0
2017,8,17,7.0
2017,8,17,69.946
2017,8,17,31.0
2017,8,17,478.407
2017,8,17,5.0
2017,8,17,10.0
2017,8,18,4.0
2017,8,18,0.0
2017,8,18,6.0
2017,8,18,6318.0
2017,8,18,0.0
2017,8,18,125.0
2017,8,18,11.0
2017,8,18,792.0
2017,8,18,293.0
2017,8,18,273.0
2017,8,18,57.0
2017,8,18,24.886
2017,8,18,2557.0
2017,8,18,2.0
2017,8,18,0.0
2017,8,18,11.0
2017,8,18,9.0
2017,8,18,1.0
2017,8,18,197.0
2017,8,18,6.0
2017,8,18,0.0
2017,8,18,9.0
2017,8,18,6.0
2017,8,18,1.0
2017,8,18,133.803
2017,8,18,205.0
2017,8,18,0.0
2017,8,18,9.0
2017,8,18,87.807
2017,8,18,23.0
2017,8,18,521.095
2017,8,18,1.0
2017,8,18,3.0
2017,8,19,3.0
2017,8,19,1.0
2017,8,19,5.0
2017,8,19,2537.0
2017,8,19,0.0
2017,8,19,125.0
2017,8,19,5.0
2017,8,19,875.0
2017,8,19,245.0
2017,8,19,222.0
2017,8,19,21.0
2017,8,19,49.0
2017,8,19,4492.0
2017,8,19,2.0
2017,8,19,0.0
2017,8,19,7.0
2017,8,19,28.0
2017,8,19,1.0
2017,8,19,180.0
2017,8,19,11.0
2017,8,19,0.0
2017,8,19,9.0
2017,8,19,22.0
2017,8,19,3.0
2017,8,19,96.434
2017,8,19,129.0
2017,8,19,0.0
2017,8,19,2.0
2017,8,19,69.946
2017,8,19,31.0
2017,8,19,478.407
2017,8,19,18.0
2017,8,19,2.0
2017,8,20,4.0
2017,8,20,0.0
2017,8,20,6.0
2017,8,20,2822.0
2017,8,20,0.0
2017,8,20,122.0
2017,8,20,5.0
2017,8,20,972.0
2017,8,20,241.0
2017,8,20,206.0
2017,8,20,21.0
2017,8,20,24.886
2017,8,20,2138.0
2017,8,20,39.0
2017,8,20,2.0
2017,8,20,12.0
2017,8,20,3.0
2017,8,20,1.0
2017,8,20,307.0
2017,8,20,11.0
2017,8,20,0.0
2017,8,20,9.0
2017,8,20,31.0
2017,8,20,4.0
2017,8,20,96.434
2017,8,20,223.0
2017,8,20,0.0
2017,8,20,8.0
2017,8,20,378.189
2017,8,20,31.0
2017,8,20,478.407
2017,8,20,2.0
2017,8,20,1.0
2017,8,21,4.0
2017,8,21,0.0
2017,8,21,6.0
2017,8,21,2116.0
2017,8,21,0.0
2017,8,21,125.0
2017,8,21,5.0
2017,8,21,875.0
2017,8,21,247.0
2017,8,21,206.0
2017,8,21,149.0
2017,8,21,24.886
2017,8,21,3990.421
2017,8,21,2.0
2017,8,21,2.0
2017,8,21,7.0
2017,8,21,3.0
2017,8,21,1.0
2017,8,21,307.0
2017,8,21,11.0
2017,8,21,0.0
2017,8,21,26.0
2017,8,21,48.0
2017,8,21,2.0
2017,8,21,96.434
2017,8,21,129.0
2017,8,21,1.0
2017,8,21,8.0
2017,8,21,53.946
2017,8,21,31.0
2017,8,21,478.407
2017,8,21,3.0
2017,8,21,4.0
2017,8,22,4.0
2017,8,22,0.0
2017,8,22,5.0
2017,8,22,1780.0
2017,8,22,0.0
2017,8,22,148.0
2017,8,22,9.0
2017,8,22,697.0
2017,8,22,247.0
2017,8,22,202.0
2017,8,22,21.0
2017,8,22,24.886
2017,8,22,2138.0
2017,8,22,32.0
2017,8,22,2.0
2017,8,22,6.0
2017,8,22,3.0
2017,8,22,1.0
2017,8,22,307.0
2017,8,22,6.0
2017,8,22,0.0
2017,8,22,8.0
2017,8,22,69.0
2017,8,22,4.0
2017,8,22,247.108
2017,8,22,128.0
2017,8,22,1.0
2017,8,22,8.0
2017,8,22,52.581
2017,8,22,23.0
2017,8,22,478.15
2017,8,22,18.0
2017,8,22,4.0
2017,8,23,2.0
2017,8,23,0.0
2017,8,23,5.0
2017,8,23,1780.0
2017,8,23,0.0
2017,8,23,126.0
2017,8,23,11.0
2017,8,23,687.0
2017,8,23,313.0
2017,8,23,270.0
2017,8,23,21.0
2017,8,23,24.886
2017,8,23,2138.0
2017,8,23,32.0
2017,8,23,2.0
2017,8,23,6.0
2017,8,23,14.0
2017,8,23,1.0
2017,8,23,219.0
2017,8,23,11.0
2017,8,23,0.0
2017,8,23,0.0
2017,8,23,9.0
2017,8,23,4.0
2017,8,23,135.608
2017,8,23,205.0
2017,8,23,1.0
2017,8,23,1.0
2017,8,23,56.73
2017,8,23,23.0
2017,8,23,521.095
2017,8,23,3.0
2017,8,23,4.0
2017,8,24,8.0
2017,8,24,3.0
2017,8,24,5.0
2017,8,24,1669.0
2017,8,24,0.0
2017,8,24,121.0
2017,8,24,26.0
2017,8,24,591.0
2017,8,24,220.0
2017,8,24,258.0
2017,8,24,57.0
2017,8,24,33.0
2017,8,24,2830.0
2017,8,24,32.0
2017,8,24,0.0
2017,8,24,11.0
2017,8,24,24.0
2017,8,24,0.0
2017,8,24,140.0
2017,8,24,11.0
2017,8,24,0.0
2017,8,24,1.0
2017,8,24,216.0
2017,8,24,0.0
2017,8,24,90.631996
2017,8,24,224.0
2017,8,24,1.0
2017,8,24,2.0
2017,8,24,40.643
2017,8,24,31.0
2017,8,24,478.407
2017,8,24,1.0
2017,8,24,6.0
2017,8,25,4.0
2017,8,25,0.0
2017,8,25,5.0
2017,8,25,1834.0
2017,8,25,0.0
2017,8,25,106.0
2017,8,25,9.0
2017,8,25,697.0
2017,8,25,247.0
2017,8,25,332.0
2017,8,25,21.0
2017,8,25,24.886
2017,8,25,3200.0
2017,8,25,32.0
2017,8,25,1.0
2017,8,25,7.0
2017,8,25,14.0
2017,8,25,1.0
2017,8,25,146.0
2017,8,25,11.0
2017,8,25,0.0
2017,8,25,0.0
2017,8,25,69.0
2017,8,25,1.0
2017,8,25,162.384
2017,8,25,223.0
2017,8,25,0.0
2017,8,25,8.0
2017,8,25,127.198
2017,8,25,23.0
2017,8,25,478.407
2017,8,25,3.0
2017,8,25,0.0
2017,8,26,4.0
2017,8,26,0.0
2017,8,26,5.0
2017,8,26,1834.0
2017,8,26,0.0
2017,8,26,223.0
2017,8,26,4.0
2017,8,26,739.0
2017,8,26,247.0
2017,8,26,191.0
2017,8,26,26.0
2017,8,26,52.0
2017,8,26,2138.0
2017,8,26,32.0
2017,8,26,1.0
2017,8,26,7.0
2017,8,26,11.0
2017,8,26,1.0
2017,8,26,146.0
2017,8,26,7.0
2017,8,26,0.0
2017,8,26,6.0
2017,8,26,13.0
2017,8,26,2.0
2017,8,26,162.384
2017,8,26,179.0
2017,8,26,0.0
2017,8,26,8.0
2017,8,26,221.81
2017,8,26,33.0
2017,8,26,478.407
2017,8,26,4.0
2017,8,26,5.0
2017,8,27,4.0
2017,8,27,0.0
2017,8,27,6.0
2017,8,27,1867.0
2017,8,27,0.0
2017,8,27,172.0
2017,8,27,4.0
2017,8,27,894.0
2017,8,27,247.0
2017,8,27,191.0
2017,8,27,26.0
2017,8,27,24.886
2017,8,27,4641.0
2017,8,27,15.5
2017,8,27,1.0
2017,8,27,10.0
2017,8,27,11.0
2017,8,27,1.0
2017,8,27,146.0
2017,8,27,12.0
2017,8,27,0.0
2017,8,27,4.0
2017,8,27,15.0
2017,8,27,4.0
2017,8,27,162.384
2017,8,27,179.0
2017,8,27,0.0
2017,8,27,8.0
2017,8,27,221.81
2017,8,27,33.0
2017,8,27,478.407
2017,8,27,9.0
2017,8,27,5.0
2017,8,28,2.0
2017,8,28,0.0
2017,8,28,6.0
2017,8,28,1389.0
2017,8,28,0.0
2017,8,28,170.0
2017,8,28,4.0
2017,8,28,1362.0
2017,8,28,247.0
2017,8,28,549.0
2017,8,28,119.0
2017,8,28,24.886
2017,8,28,2138.0
2017,8,28,32.0
2017,8,28,1.0
2017,8,28,10.0
2017,8,28,11.0
2017,8,28,1.0
2017,8,28,202.0
2017,8,28,11.0
2017,8,28,0.0
2017,8,28,4.0
2017,8,28,10.0
2017,8,28,2.0
2017,8,28,162.384
2017,8,28,171.0
2017,8,28,3.0
2017,8,28,8.0
2017,8,28,97.804
2017,8,28,33.0
2017,8,28,478.407
2017,8,28,1.0
2017,8,28,1.0
2017,8,29,2.0
2017,8,29,0.0
2017,8,29,5.0
2017,8,29,1389.0
2017,8,29,0.0
2017,8,29,170.0
2017,8,29,4.0
2017,8,29,772.0
2017,8,29,550.0
2017,8,29,549.0
2017,8,29,88.0
2017,8,29,40.0
2017,8,29,2557.0
2017,8,29,32.0
2017,8,29,2.0
2017,8,29,11.0
2017,8,29,11.0
2017,8,29,1.0
2017,8,29,116.0
2017,8,29,10.0
2017,8,29,0.0
2017,8,29,4.0
2017,8,29,10.0
2017,8,29,2.0
2017,8,29,162.384
2017,8,29,179.0
2017,8,29,1.0
2017,8,29,8.0
2017,8,29,62.231
2017,8,29,33.0
2017,8,29,555.617
2017,8,29,6.0
2017,8,29,4.0
2017,8,30,10.0
2017,8,30,0.0
2017,8,30,5.0
2017,8,30,2979.0
2017,8,30,0.0
2017,8,30,170.0
2017,8,30,4.0
2017,8,30,828.0
2017,8,30,458.0
2017,8,30,549.0
2017,8,30,74.0
2017,8,30,40.0
2017,8,30,3307.744
2017,8,30,32.0
2017,8,30,0.0
2017,8,30,13.0
2017,8,30,13.0
2017,8,30,1.0
2017,8,30,149.0
2017,8,30,6.0
2017,8,30,0.0
2017,8,30,4.0
2017,8,30,2.0
2017,8,30,1.0
2017,8,30,162.384
2017,8,30,190.5
2017,8,30,2.0
2017,8,30,6.0
2017,8,30,46.122
2017,8,30,33.0
2017,8,30,570.164
2017,8,30,6.0
2017,8,30,2.0
2017,8,31,10.0
2017,8,31,2.0
2017,8,31,6.0
2017,8,31,2979.0
2017,8,31,0.0
2017,8,31,119.0
2017,8,31,26.0
2017,8,31,969.0
2017,8,31,539.0
2017,8,31,285.0
2017,8,31,74.0
2017,8,31,24.886
2017,8,31,3626.331
2017,8,31,32.0
2017,8,31,0.0
2017,8,31,7.0
2017,8,31,14.0
2017,8,31,1.0
2017,8,31,224.0
2017,8,31,9.0
2017,8,31,0.0
2017,8,31,1.0
2017,8,31,34.0
2017,8,31,0.0
2017,8,31,128.997
2017,8,31,190.5
2017,8,31,2.0
2017,8,31,8.0
2017,8,31,49.895
2017,8,31,31.0
2017,8,31,570.164
2017,8,31,6.0
2017,8,31,2.0
2017,8,16,8.0
2017,8,16,0.23076923076923078
2017,8,16,17.8
2017,8,16,1495.0
2017,8,16,0.0
2017,8,16,2226.584
2017,8,16,14.76923076923077
2017,8,16,1299.0
2017,8,16,771.0
2017,8,16,1438.556
2017,8,16,112.25
2017,8,16,22.0
2017,8,16,12453.0
2017,8,16,20.555555555555557
2017,8,16,1.3846153846153846
2017,8,16,86.0
2017,8,16,119.0
2017,8,16,0.23076923076923078
2017,8,16,240.0
2017,8,16,11.0
2017,8,16,78.0
2017,8,16,68.0
2017,8,16,560.0
2017,8,16,9.846153846153847
2017,8,16,529.9110000000001
2017,8,16,675.5
2017,8,16,11.461538461538462
2017,8,16,17.153846153846153
2017,8,16,426.89312499999994
2017,8,16,122.81107646153845
2017,8,16,11827.345
2017,8,16,575.0
2017,8,16,36.61892303846154
2017,8,17,7.461538461538462
2017,8,17,0.15384615384615385
2017,8,17,17.8
2017,8,17,7859.0
2017,8,17,0.0
2017,8,17,703.3333333333334
2017,8,17,17.833333333333332
2017,8,17,730.0
2017,8,17,584.0
2017,8,17,436.614
2017,8,17,235.22222222222223
2017,8,17,52.97025
2017,8,17,5752.0
2017,8,17,32.07692307692308
2017,8,17,1.3846153846153846
2017,8,17,15.0
2017,8,17,20.0
2017,8,17,0.23076923076923078
2017,8,17,315.0
2017,8,17,11.0
2017,8,17,17.833333333333332
2017,8,17,2.2
2017,8,17,138.0
2017,8,17,8.76923076923077
2017,8,17,530.6423046153845
2017,8,17,522.0
2017,8,17,11.461538461538462
2017,8,17,16.53846153846154
2017,8,17,263.72485714285716
2017,8,17,122.81107646153845
2017,8,17,5529.711499999999
2017,8,17,0.6
2017,8,17,36.61892303846154
2017,8,18,7.461538461538462
2017,8,18,0.15384615384615385
2017,8,18,17.8
2017,8,18,801.0
2017,8,18,0.0
2017,8,18,422.0
2017,8,18,14.909090909090908
2017,8,18,730.0
2017,8,18,2043.0
2017,8,18,616.232
2017,8,18,426.5
2017,8,18,49.0
2017,8,18,7044.0
2017,8,18,35.53846153846154
2017,8,18,1.0
2017,8,18,86.0
2017,8,18,29.0
2017,8,18,0.23076923076923078
2017,8,18,350.25
2017,8,18,13.875
2017,8,18,2.0
2017,8,18,23.0
2017,8,18,89.0
2017,8,18,8.615384615384615
2017,8,18,1233.943
2017,8,18,241.0
2017,8,18,10.23076923076923
2017,8,18,14.923076923076923
2017,8,18,1526.321
2017,8,18,138.94600018181816
2017,8,18,224.769
2017,8,18,0.6
2017,8,18,97.24083333333333
2017,8,19,7.166666666666667
2017,8,19,0.15384615384615385
2017,8,19,10.857142857142858
2017,8,19,10671.0
2017,8,19,0.0
2017,8,19,718.0
2017,8,19,20.75
2017,8,19,730.0
2017,8,19,773.0
2017,8,19,436.614
2017,8,19,235.22222222222223
2017,8,19,38.5
2017,8,19,3700.0
2017,8,19,32.07692307692308
2017,8,19,1.0769230769230769
2017,8,19,68.5
2017,8,19,20.0
2017,8,19,0.23076923076923078
2017,8,19,448.0
2017,8,19,11.0
2017,8,19,2.75
2017,8,19,8.0
2017,8,19,105.75
2017,8,19,12.307692307692308
2017,8,19,428.74400083333336
2017,8,19,388.0
2017,8,19,10.615384615384615
2017,8,19,14.923076923076923
2017,8,19,0.0
2017,8,19,122.81107646153845
2017,8,19,2031.764
2017,8,19,0.6
2017,8,19,36.61892303846154
2017,8,20,8.307692307692308
2017,8,20,0.07692307692307693
2017,8,20,13.0
2017,8,20,3662.0
2017,8,20,0.0
2017,8,20,650.7043333333334
2017,8,20,14.4
2017,8,20,730.0
2017,8,20,1184.5
2017,8,20,689.2543333333333
2017,8,20,220.22222222222223
2017,8,20,38.5
2017,8,20,5934.0
2017,8,20,32.07692307692308
2017,8,20,2.6666666666666665
2017,8,20,13.0
2017,8,20,20.0
2017,8,20,0.23076923076923078
2017,8,20,315.0
2017,8,20,11.0
2017,8,20,2.75
2017,8,20,2.2
2017,8,20,89.0
2017,8,20,12.307692307692308
2017,8,20,474.63646492307697
2017,8,20,283.0
2017,8,20,9.461538461538462
2017,8,20,14.923076923076923
2017,8,20,654.5986184615386
2017,8,20,122.81107646153845
2017,8,20,2031.764
2017,8,20,0.6
2017,8,20,36.61892303846154
2017,8,21,8.307692307692308
2017,8,21,0.38461538461538464
2017,8,21,13.0
2017,8,21,2779.0
2017,8,21,0.0
2017,8,21,703.3333333333334
2017,8,21,10.076923076923077
2017,8,21,730.0
2017,8,21,650.0
2017,8,21,505.1755
2017,8,21,220.22222222222223
2017,8,21,38.5
2017,8,21,3529.0
2017,8,21,32.07692307692308
2017,8,21,2.0
2017,8,21,13.0
2017,8,21,18.0
2017,8,21,0.23076923076923078
2017,8,21,315.0
2017,8,21,11.0
2017,8,21,2.75
2017,8,21,9.0
2017,8,21,89.0
2017,8,21,11.076923076923077
2017,8,21,474.63646492307697
2017,8,21,634.0
2017,8,21,9.461538461538462
2017,8,21,14.923076923076923
2017,8,21,391.513
2017,8,21,122.81107646153845
2017,8,21,635.809
2017,8,21,0.4
2017,8,21,36.61892303846154
2017,8,22,8.307692307692308
2017,8,22,0.38461538461538464
2017,8,22,14.333333333333334
2017,8,22,7311.0
2017,8,22,0.0
2017,8,22,703.3333333333334
2017,8,22,10.076923076923077
2017,8,22,169.0
2017,8,22,2043.0
2017,8,22,532.992
2017,8,22,220.22222222222223
2017,8,22,77.5
2017,8,22,3123.0
2017,8,22,35.53846153846154
2017,8,22,1.4615384615384615
2017,8,22,68.5
2017,8,22,18.8
2017,8,22,0.38461538461538464
2017,8,22,448.0
2017,8,22,13.875
2017,8,22,14.384615384615385
2017,8,22,5.333333333333333
2017,8,22,89.0
2017,8,22,12.23076923076923
2017,8,22,487.44553846153843
2017,8,22,530.0
2017,8,22,10.23076923076923
2017,8,22,14.923076923076923
2017,8,22,391.513
2017,8,22,138.94600018181816
2017,8,22,492.258
2017,8,22,0.4
2017,8,22,36.61892303846154
2017,8,23,8.307692307692308
2017,8,23,0.15384615384615385
2017,8,23,15.0
2017,8,23,2218.0
2017,8,23,0.0
2017,8,23,78.0
2017,8,23,14.461538461538462
2017,8,23,467.0
2017,8,23,1184.5
2017,8,23,596.264
2017,8,23,200.11111111111111
2017,8,23,77.5
2017,8,23,7044.0
2017,8,23,35.53846153846154
2017,8,23,1.4615384615384615
2017,8,23,9.0
2017,8,23,53.714285714285715
2017,8,23,0.38461538461538464
2017,8,23,315.0
2017,8,23,13.875
2017,8,23,15.0
2017,8,23,8.0
2017,8,23,39.666666666666664
2017,8,23,12.23076923076923
2017,8,23,487.44553846153843
2017,8,23,428.5
2017,8,23,10.23076923076923
2017,8,23,14.923076923076923
